"LOCATION","Location","OFFENCE","Offence","SCENE","Scene","YEAR","Year","MEASURE","Measure",Value,Flags
"DC","Bay Of Plenty District","09","Fraud, deception and related offences","Z","Total Scene","2006","YE 30 June 2006","RECORDED","Recorded",806,
"DC","Bay Of Plenty District","09","Fraud, deception and related offences","Z","Total Scene","2007","YE 30 June 2007","RECORDED","Recorded",682,
"DC","Bay Of Plenty District","09","Fraud, deception and related offences","Z","Total Scene","2008","YE 30 June 2008","RECORDED","Recorded",637,
"DC","Bay Of Plenty District","09","Fraud, deception and related offences","Z","Total Scene","2009","YE 30 June 2009","RECORDED","Recorded",655,
"DC","Bay Of Plenty District","09","Fraud, deception and related offences","Z","Total Scene","2010","YE 30 June 2010","RECORDED","Recorded",945,
"DC","Bay Of Plenty District","09","Fraud, deception and related offences","Z","Total Scene","2011","YE 30 June 2011","RECORDED","Recorded",774,
"DC","Bay Of Plenty District","09","Fraud, deception and related offences","Z","Total Scene","2012","YE 30 June 2012","RECORDED","Recorded",589,
"DC","Bay Of Plenty District","09","Fraud, deception and related offences","Z","Total Scene","2013","YE 30 June 2013","RECORDED","Recorded",781,
"DC","Bay Of Plenty District","09","Fraud, deception and related offences","Z","Total Scene","2014","YE 30 June 2014","RECORDED","Recorded",551,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","1995","YE 30 June 1995","RECORDED","Recorded",2566,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","1996","YE 30 June 1996","RECORDED","Recorded",2710,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","1997","YE 30 June 1997","RECORDED","Recorded",3085,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","1998","YE 30 June 1998","RECORDED","Recorded",3916,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","1999","YE 30 June 1999","RECORDED","Recorded",3802,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","2000","YE 30 June 2000","RECORDED","Recorded",3200,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","2001","YE 30 June 2001","RECORDED","Recorded",2817,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","2002","YE 30 June 2002","RECORDED","Recorded",2573,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","2003","YE 30 June 2003","RECORDED","Recorded",2576,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","2004","YE 30 June 2004","RECORDED","Recorded",2257,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","2005","YE 30 June 2005","RECORDED","Recorded",1743,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","2006","YE 30 June 2006","RECORDED","Recorded",1801,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","2007","YE 30 June 2007","RECORDED","Recorded",1535,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","2008","YE 30 June 2008","RECORDED","Recorded",1563,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","2009","YE 30 June 2009","RECORDED","Recorded",2049,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","2010","YE 30 June 2010","RECORDED","Recorded",2832,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","2011","YE 30 June 2011","RECORDED","Recorded",2349,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","2012","YE 30 June 2012","RECORDED","Recorded",2309,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","2013","YE 30 June 2013","RECORDED","Recorded",2061,
"DC","Bay Of Plenty District","10","Illicit drug offences","Z","Total Scene","2014","YE 30 June 2014","RECORDED","Recorded",1636,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","1995","YE 30 June 1995","RECORDED","Recorded",491,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","1996","YE 30 June 1996","RECORDED","Recorded",526,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","1997","YE 30 June 1997","RECORDED","Recorded",511,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","1998","YE 30 June 1998","RECORDED","Recorded",596,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","1999","YE 30 June 1999","RECORDED","Recorded",531,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","2000","YE 30 June 2000","RECORDED","Recorded",481,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","2001","YE 30 June 2001","RECORDED","Recorded",462,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","2002","YE 30 June 2002","RECORDED","Recorded",533,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","2003","YE 30 June 2003","RECORDED","Recorded",550,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","2004","YE 30 June 2004","RECORDED","Recorded",598,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","2005","YE 30 June 2005","RECORDED","Recorded",568,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","2006","YE 30 June 2006","RECORDED","Recorded",648,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","2007","YE 30 June 2007","RECORDED","Recorded",619,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","2008","YE 30 June 2008","RECORDED","Recorded",612,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","2009","YE 30 June 2009","RECORDED","Recorded",687,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","2010","YE 30 June 2010","RECORDED","Recorded",771,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","2011","YE 30 June 2011","RECORDED","Recorded",706,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","2012","YE 30 June 2012","RECORDED","Recorded",602,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","2013","YE 30 June 2013","RECORDED","Recorded",603,
"DC","Bay Of Plenty District","11","Prohibited and regulated weapons and explosives offences","Z","Total Scene","2014","YE 30 June 2014","RECORDED","Recorded",598,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","1995","YE 30 June 1995","RECORDED","Recorded",4310,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","1996","YE 30 June 1996","RECORDED","Recorded",4246,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","1997","YE 30 June 1997","RECORDED","Recorded",4004,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","1998","YE 30 June 1998","RECORDED","Recorded",4129,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","1999","YE 30 June 1999","RECORDED","Recorded",4204,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","2000","YE 30 June 2000","RECORDED","Recorded",4243,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","2001","YE 30 June 2001","RECORDED","Recorded",4125,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","2002","YE 30 June 2002","RECORDED","Recorded",4532,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","2003","YE 30 June 2003","RECORDED","Recorded",4150,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","2004","YE 30 June 2004","RECORDED","Recorded",4238,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","2005","YE 30 June 2005","RECORDED","Recorded",3687,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","2006","YE 30 June 2006","RECORDED","Recorded",4113,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","2007","YE 30 June 2007","RECORDED","Recorded",5134,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","2008","YE 30 June 2008","RECORDED","Recorded",5562,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","2009","YE 30 June 2009","RECORDED","Recorded",5196,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","2010","YE 30 June 2010","RECORDED","Recorded",5370,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","2011","YE 30 June 2011","RECORDED","Recorded",4936,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","2012","YE 30 June 2012","RECORDED","Recorded",4672,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","2013","YE 30 June 2013","RECORDED","Recorded",4508,
"DC","Bay Of Plenty District","12","Property damage and environmental pollution","Z","Total Scene","2014","YE 30 June 2014","RECORDED","Recorded",3557,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","1995","YE 30 June 1995","RECORDED","Recorded",2482,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","1996","YE 30 June 1996","RECORDED","Recorded",2544,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","1997","YE 30 June 1997","RECORDED","Recorded",2576,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","1998","YE 30 June 1998","RECORDED","Recorded",3416,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","1999","YE 30 June 1999","RECORDED","Recorded",3069,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","2000","YE 30 June 2000","RECORDED","Recorded",2442,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","2001","YE 30 June 2001","RECORDED","Recorded",2716,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","2002","YE 30 June 2002","RECORDED","Recorded",3015,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","2003","YE 30 June 2003","RECORDED","Recorded",3430,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","2004","YE 30 June 2004","RECORDED","Recorded",4825,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","2005","YE 30 June 2005","RECORDED","Recorded",4689,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","2006","YE 30 June 2006","RECORDED","Recorded",3592,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","2007","YE 30 June 2007","RECORDED","Recorded",3371,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","2008","YE 30 June 2008","RECORDED","Recorded",3919,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","2009","YE 30 June 2009","RECORDED","Recorded",4745,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","2010","YE 30 June 2010","RECORDED","Recorded",5351,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","2011","YE 30 June 2011","RECORDED","Recorded",4693,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","2012","YE 30 June 2012","RECORDED","Recorded",3850,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","2013","YE 30 June 2013","RECORDED","Recorded",3577,
"DC","Bay Of Plenty District","13","Public order offences","Z","Total Scene","2014","YE 30 June 2014","RECORDED","Recorded",3133,
"DC","Bay Of Plenty District","15","Offences against justice procedures, government security and government operations","Z","Total Scene","1995","YE 30 June 1995","RECORDED","Recorded",1129,
"DC","Bay Of Plenty District","15","Offences against justice procedures, government security and government operations","Z","Total Scene","1996","YE 30 June 1996","RECORDED","Recorded",1099,
"DC","Bay Of Plenty District","15","Offences against justice procedures, government security and government operations","Z","Total Scene","1997","YE 30 June 1997","RECORDED","Recorded",1290,
"DC","Bay Of Plenty District","15","Offences against justice procedures, government security and government operations","Z","Total Scene","1998","YE 30 June 1998","RECORDED","Recorded",1895,
"DC","Bay Of Plenty District","15","Offences against justice procedures, government security and government operations","Z","Total Scene","1999","YE 30 June 1999","RECORDED","Recorded",1720,
"DC","Bay Of Plenty District","15","Offences against justice procedures, government security and government operations","Z","Total Scene","2000","YE 30 June 2000","RECORDED","Recorded",1633,
"DC","Bay Of Plenty District","15","Offences against justice procedures, government security and government operations","Z","Total Scene","2001","YE 30 June 2001","RECORDED","Recorded",2332,
